"","IRF2","PAX6","PBX1","RORA","RREB1","SOX9","REL","RELA","ZNF354C","CTCF","REST","NFATC2","INSM1","NR4A2","PLAG1","FOS","FOSL2","JUN","NR2C2","NRF1","TCF7L2","ZBTB33","ELK4","ESR2","IRF1","STAT1","STAT3","YY1","FOXP2","SREBF1","SREBF2","THAP1","KLF5","NFATC3","POU6F1","BHLHE41","CENPB","CREB3","DBP","ELF4","ETV6","FOXO3","GRHL1","HINFP","HNF1A","HNF1B","HSF1","KLF13","MLX","MLXIPL","NFIA","NFIX","SP4","SRF","TFAP4","TFCP2","TFEB","ZBTB7B","ZBTB7C","ZBTB18","MNX1","PDX1","RHOXF1","VAX2","ESR1","ESRRB","NR3C1","NR3C2","RARA","EGR3","EGR4","GLIS2","GLIS3","HIC2","KLF16","ZNF143","CUX1","ONECUT2","ELK3","ERF","ETS1","ETV3","HSF2","HSF4","IRF7","MEF2D","MEIS1","MEIS2","MEIS3","NFKB1","NFKB2","PKNOX2","POU2F1","POU6F2","PROX1","RFX2","SMAD3","RUNX2","MGA","TBX19","BHLHE40","CLOCK","HEY1","MAX","MNT","OLIG1","ATF7","CEBPB","CEBPG","CREB3L1","TEF","XBP1","FOXO6","RXRB","RXRG","TP53","GMEB2","MTF1","ELK1","HMBOX1","FOXK1","HIF1A","NEUROD1","NFIC","NFYA","NR2F2","PAX5","PBX3","RBPJ","RELB","SIX2","SOX13","TFDP1","ZBTB7A","ZEB1","ZNF24","ZNF384","ZNF282","RORB","RORC","TFE3","VDR","IRF3","ARNT2","ATF6","BACH2","CREB3L4","ELF2","ETS2","FOXN3","HES6","IRF6","KLF10","KLF11","KLF2","KLF3","KLF6","MAF","MAFA","MAZ","MSANTD3","NR1D1","NR1D2","NR2C1","NR6A1","OVOL2","PLAGL2","PPARD","RFX7","SMAD5","SOX12","TFAP2E","THAP11","THRB","VEZF1","ZBTB26","ZBTB6","ZKSCAN1","ZNF135","ZNF136","ZNF140","ZNF274","ZNF317","ZNF382","ZNF460","ZNF528","ZNF682","ZNF684","ZNF75D","ZSCAN29","ASCL1","ATF3","BCL6","E2F3","E2F4","HES1","NRL","SOX4","SP1","SP2","SP3","TCFL5","ZNF740","ATF2","BACH1","NFYC","PRDM4","ZBTB14","ZKSCAN5","ZNF148","ZNF16","ZNF341","ZNF449","ZNF652","ATF4","BATF3","CEBPD","CREB1","E2F6","EGR1","EHF","ELF1","ELF3","ESRRA","ETV1","ETV5","FOSL1","FOXA2","FOXK2","FOXP1","GABPA","HLF","HNF4A","HNF4G","JUNB","JUND","KLF4","KLF9","MAFF","MAFG","MAFK","MEF2A","MITF","MXI1","MZF1","NFE2L1","NFIL3","NFYB","NR4A1","PBX2","PKNOX1","RFX1","RFX3","SCRT1","TCF3","TCF4","TCF7","TEAD1","TEAD4","USF1","USF2","YY2","ZNF263","CREM"
"1","IRF2","PAX6","PBX1","RORA","RREB1","SOX9","REL","RELA","ZNF354C","CTCF","REST","NFATC2","INSM1","NR4A2","PLAG1","FOS","FOSL2","JUN","NR2C2","NRF1","TCF7L2","ZBTB33","ELK4","ESR2","IRF1","STAT1","STAT3","YY1","FOXP2","SREBF1","SREBF2","THAP1","KLF5","NFATC3","POU6F1","BHLHE41","CENPB","CREB3","DBP","ELF4","ETV6","FOXO3","GRHL1","HINFP","HNF1A","HNF1B","HSF1","KLF13","MLX","MLXIPL","NFIA","NFIX","SP4","SRF","TFAP4","TFCP2","TFEB","ZBTB7B","ZBTB7C","ZBTB18","MNX1","PDX1","RHOXF1","VAX2","ESR1","ESRRB","NR3C1","NR3C2","RARA","EGR3","EGR4","GLIS2","GLIS3","HIC2","KLF16","ZNF143","CUX1","ONECUT2","ELK3","ERF","ETS1","ETV3","HSF2","HSF4","IRF7","MEF2D","MEIS1","MEIS2","MEIS3","NFKB1","NFKB2","PKNOX2","POU2F1","POU6F2","PROX1","RFX2","SMAD3","RUNX2","MGA","TBX19","BHLHE40","CLOCK","HEY1","MAX","MNT","OLIG1","ATF7","CEBPB","CEBPG","CREB3L1","TEF","XBP1","FOXO6","RXRB","RXRG","TP53","GMEB2","MTF1","ELK1","HMBOX1","FOXK1","HIF1A","NEUROD1","NFIC","NFYA","NR2F2","PAX5","PBX3","RBPJ","RELB","SIX2","SOX13","TFDP1","ZBTB7A","ZEB1","ZNF24","ZNF384","ZNF282","RORB","RORC","TFE3","VDR","IRF3","ARNT2","ATF6","BACH2","CREB3L4","ELF2","ETS2","FOXN3","HES6","IRF6","KLF10","KLF11","KLF2","KLF3","KLF6","MAF","MAFA","MAZ","MSANTD3","NR1D1","NR1D2","NR2C1","NR6A1","OVOL2","PLAGL2","PPARD","RFX7","SMAD5","SOX12","TFAP2E","THAP11","THRB","VEZF1","ZBTB26","ZBTB6","ZKSCAN1","ZNF135","ZNF136","ZNF140","ZNF274","ZNF317","ZNF382","ZNF460","ZNF528","ZNF682","ZNF684","ZNF75D","ZSCAN29","ASCL1","ATF3","BCL6","E2F3","E2F4","HES1","NRL","SOX4","SP1","SP2","SP3","TCFL5","ZNF740","ATF2","BACH1","NFYC","PRDM4","ZBTB14","ZKSCAN5","ZNF148","ZNF16","ZNF341","ZNF449","ZNF652","ATF4","BATF3","CEBPD","CREB1","E2F6","EGR1","EHF","ELF1","ELF3","ESRRA","ETV1","ETV5","FOSL1","FOXA2","FOXK2","FOXP1","GABPA","HLF","HNF4A","HNF4G","JUNB","JUND","KLF4","KLF9","MAFF","MAFG","MAFK","MEF2A","MITF","MXI1","MZF1","NFE2L1","NFIL3","NFYB","NR4A1","PBX2","PKNOX1","RFX1","RFX3","SCRT1","TCF3","TCF4","TCF7","TEAD1","TEAD4","USF1","USF2","YY2","ZNF263","CREM"
"2","CLPB","C1orf101","ARHGAP32","AKAP6","C1orf101","GLIS2","CAPRIN1","EIF3I","BFAR","TMEM39B","EIF3I","AKAP6","CLU","CHL1","NR4A1","NME3","ERI2","CHL1","SWT1","ACSF3","ARHGAP32","PSMA4","VAMP4","FRA10AC1","CCDC41","CCDC41","RAB3GAP2","CDKL1","LIMCH1","NME3","RAB3GAP2","ERI2","TVP23B","CHL1","CLPB","ATP5A1","PYGO2","ZNF575","EML2","PSMC1","VAMP4","RAB3GAP2","VAMP4","ANKRD27","ADAP2","ACSF3","EIF3I","VAMP4","RAB3GAP2","NME3","ARHGAP32","ACOXL","EPHX1","KHNYN","AKT2","ARHGAP32","VAMP4","FBLIM1","ELAVL4","MARC2","ADAP2","NAPEPLD","YY1AP1","NEK9","MARC2","OS9","LIMCH1","ARHGAP32","C1orf101","TFG","CHL1","NME3","NME3","YY1AP1","PYGO2","YY1AP1","GLIS2","VAMP4","LIMS1","GLIS2","VAMP4","EPHX1","EPHX1","EML2","GLIS2","YY1AP1","ARHGAP32","GLIS2","ANKRD27","EPHX1","EIF3I","TMEM241","AKAP6","MAP2K4","VAMP4","CCDC41","LIMS1","ERI2","SWT1","TMEM241","NME3","VAMP4","RUSC1","OS9","PYGO2","PDE4D","ERI2","TMBIM4","MRPS15","C1orf101","ANKRD27","PSMA4","SMAD7","NME3","VAMP4","TMBIM4","PSMC1","SMAD7","EIF3I","C1orf101","ST13","ARHGAP32","NME3","RAB3GAP2","VAMP4","VAMP4","C14orf39","ARHGAP32","LYPLAL1","EIF3I","NME3","VAMP4","MTAP","EIF3I","LYPLAL1","YY1AP1","AKIP1","CAPRIN1","DGKB","KHNYN","NME3","CCDC41","ANKRD27","CAPRIN1","CAPRIN1","CDKL1","ZNF239","RAB3GAP2","YY1AP1","CCDC41","NME3","SMAD7","CHL1","VAMP4","EIF3I","VAMP4","NT5C3B","POGLUT1","CHL1","PYGO2","OS9","NME3","PSMC1","MARC2","ARHGAP32","TMEM39B","VAMP4","RBBP9","VAMP4","CAPRIN1","NME3","YY1AP1","PYGO2","C1orf101","VAMP4","OS9","OS9","NME3","COX20","YY1AP1","RPP21","KHNYN","YY1AP1","C1orf101","CCDC41","EPHX1","VAMP4","NME3","ZNF239","USB1","RAD50","IP6K2","GLIS2","CAPRIN1","NME3","SMAD7","ZNF561","GLIS2","TMEM39B","CLPB","EPHX1","C1orf101","ZNF485","EPHX1","CAPRIN1","VAMP4","OS9","TMEM39B","TMEM39B","LYPLAL1","CLPB","ARHGAP32","SWT1","AKAP6","AKIP1","TTLL4","RAB3GAP2","ARHGAP32","CCDC41","NME3","BFAR","SMAD7","EIF3I","AKIP1","C1orf101","CLPB","ABCG1","GLIS2","YY1AP1","RAB3GAP2","VAMP4","CAPRIN1","ADAP2","SMAD7","GLIS2","PSMC1","NME3","CAPRIN1","SPRED2","YY1AP1","YY1AP1","RAB3GAP2","TMEM241","ARHGAP32","ERI2","SUGP2","SMAD7","CLPB","S100A11","GLIS2","ERI2","CHL1","ZSWIM2","PYGO2","MARC2","ARHGAP32","KHNYN","MARC2","RAB3GAP2","YY1AP1","SUGP2","YY1AP1","OS9","TMEM241"
"3","CCDC41","EML2","SMAD7","CHL1","ARHGAP32","ARHGAP24","CCDC41","YY1AP1","ATP5A1","ADAP2","SFT2D2","GLIS2","S100A11","IP6K2","GDA","GLIS2","TVP23B","PDE4D","NXN","ZNF814","PLD1","ACSF3","MARC2","KCTD12","SPRED2","RPS6KL1","AKAP6","NXN","PDE4D","GLIS2","ENKD1","TMEM241","TMEM241","USP2","LANCL1","SUMO1","GLIS2","NDUFB2","ABCG1","SUCLG1","ARHGAP32","AKAP6","MARC2","EML2","ANKRD27","TVP23B","SUMO1","CAPRIN1","MGAT1","GLIS2","AKAP6","SDCBP","CAPRIN1","MIEF2","ZNF485","NXN","CAPRIN1","PEX16","WSCD2","ARHGAP32","EML2","MTAP","KHNYN","NDUFAF6","ARHGAP32","ZZEF1","PDE4D","AKAP6","GLIS2","SDCBP","IP6K2","RP11-192H23.4","GLIS2","SLC9B1","NME3","KHNYN","PLD1","C1orf101","GPATCH2","SUGP2","C1orf101","CAPRIN1","CAPRIN1","CHL1","ENKD1","PSMC1","AKAP6","LIMCH1","EML2","CAPRIN1","SDHAF2","RAI14","SLC9B1","PPP2R2B","CAPRIN1","SPRED2","PLD1","TMEM241","MARC2","POGLUT1","GLIS2","ZNF239","POLR1B","RPS6KL1","RPS6KL1","FOCAD","SMAD7","ENKD1","UBE4A","AKAP6","ABCG1","IER3IP1","SPRED2","GLIS2","CAPRIN1","CDKL1","ATP5A1","SPRED2","SEC13","ARHGAP32","SLC9B1","SMAD7","NXN","NME3","SWT1","SMAD7","SH3PXD2A","CHL1","XRN2","IP6K2","GLIS2","MARC2","COPS7B","NME3","LIMCH1","KHNYN","NME3","PSMA4","ELAVL4","PSMC1","USB1","RAI14","EML2","CREBBP","ZNF814","ATP6V1A","SSNA1","NME3","EPHX1","AKAP6","GLIS2","ABCG1","IP6K2","CAPRIN1","ENKD1","CREBBP","CHL1","MTAP","EFCAB4A","NME3","KHNYN","NT5C3B","ATP5A1","NXN","GLIS2","VAMP4","CAPRIN1","ACRBP","C1orf101","CDKL1","ENKD1","KHNYN","NME3","LANCL1","CAPRIN1","TMBIM4","BFAR","SUGP2","USP2","EPHX1","NOP2","PSMA4","KHNYN","NXN","RPS6KL1","CLPB","EPHX1","CHL1","CLPB","TVP23B","NAPEPLD","SDCBP","ARHGAP24","ARHGAP32","GLIS2","PDE4D","RAI14","EML2","CLPB","OS9","CAPRIN1","NXN","LRRC57","CAPRIN1","CCDC41","TMEM241","KHNYN","TVP23B","CLPB","LIMCH1","OS9","POGLUT1","EPHX1","SLC9B1","TMBIM4","SPOCK3","AKIP1","PLD1","TVP23B","CHL1","TMEM241","ARHGAP24","RAB3GAP2","GLIS2","ARHGAP32","CCDC41","IFI44","ANKRD27","PSMC1","GLIS2","SWT1","PSMC1","SMAD7","SLC2A2","EML2","SUGP2","GLIS2","CCDC41","SUMO1","TMBIM4","KHNYN","AKAP6","ARHGAP24","AKAP6","ZNF561","CHL1","CHL1","PSMA4","DGKZ","USB1","NAPEPLD","UFC1","CHL1","NME3","C1orf101","AKAP6","PSMC1","C1orf101","OS9","SUGP2","ANKRD27","CAPRIN1","TMBIM4","RBBP9"
"4","ERI2","CHL1","LIMS1","LIMCH1","AKAP6","FBLIM1","SMAD7","SDHAF2","NNT","ANKRD27","YES1","NT5C3B","LAMTOR2","SDCBP","CTPS2","CHL1","TMEM241","CLU","POGLUT1","SPRED2","ELAVL4","PEX26","C1orf101","SMYD5","SUCLG1","BFAR","NME3","WDR81","CDKAL1","NT5C3B","SUGP2","ZNF561","SFT2D2","M6PR","MTAP","ABCG1","ENKD1","FRMD4B","SLC2A2","SUMO1","CCDC41","ARHGAP24","CAPRIN1","SSNA1","EML2","TRIM23","DHX30","ARHGAP32","CLU","ENKD1","NXN","FBLIM1","CCDC41","PSME3","ITGB1BP1","SMAD7","CCDC41","ARHGAP1","TMEM150C","NXN","CHL1","COX20","PSMC1","TBC1D2B","CCDC41","TMEM241","CDKAL1","CHL1","ARHGAP24","NR4A1","SDCBP","NT5C3B","LIMCH1","FBXW11","ANKRD27","RPS6KL1","LIMCH1","CAPRIN1","BTBD10","DGKZ","CAPRIN1","CCDC41","CCDC41","IP6K2","NT5C3B","SUGP2","PLD1","PDE4D","SEC13","CCDC41","DGKZ","EHF","SPEF2","FOXP1","ARHGAP32","LIMS1","ARHGAP24","LIMS1","C1orf101","ARHGAP24","EML2","NXN","C12orf76","ACSF3","SUGP2","PRUNE2","INTS9","PDE4D","ZNF207","PLD1","SLC2A2","ALG3","LIMS1","ENKD1","CCDC41","ZNF561","ABCG1","SFT2D2","RAD50","SMAD7","FBXW11","ABCG1","EML2","GLIS2","MARC2","SDCBP","TBC1D2B","PLD1","TFG","UFC1","ENKD1","ADAP2","ZBTB49","ENKD1","CDKAL1","PSMC1","GLIS2","CREBBP","GRIA4","ZZEF1","ENKD1","IFI44","CHL1","ACSF3","SPRED2","GPATCH2","ICAM2","ATP6V1A","CAPRIN1","LIMS1","EML2","IP6K2","ZNF684","ATP5A1","NT5C3B","SMAD7","IP6K2","COX20","APLP1","GLIS2","CDKL1","CHL1","SNRNP27","ADAP2","SMAD7","ERI2","CCDC41","CRCP","ARHGAP32","PSMC1","ANKRD27","RPS6KL1","ENKD1","ARHGAP24","CREBBP","KHNYN","TMEM241","ANKRD27","CTPS2","CAPRIN1","FAM208B","ATP5A1","RPS6KL1","NMNAT3","ACSF3","OS9","NXN","PDE4D","OS9","TMEM241","S100A11","NR4A1","SDCBP","SMAD7","SUGP2","PRUNE2","MGAT1","CDKAL1","OS9","CDKL1","CCDC41","ANKRD27","CENPT","ATP5A1","TVP23B","ARHGAP24","PSMA4","ZNF561","OS9","ARHGAP24","PSMA4","NAPEPLD","CLPB","EEF1A2","ENKD1","CTSB","GLIS2","LIMCH1","SUCLG1","PDE4D","RAI14","TRA2A","AKIP1","USB1","TMEM241","TVP23B","TNFSF10","EML2","BFAR","LIMCH1","CLPB","CREBBP","ABCG1","RAI14","PDE4D","IP6K2","NT5C3B","ATP5A1","ABCG1","KHNYN","PSMC1","LIMCH1","RAI14","PLD1","EML2","DHX30","MKRN2","TVP23B","IFI35","ANKRD27","INTS9","OSBPL5","LIMCH1","EML2","ARHGAP32","LIMCH1","PSMA4","ARHGAP32","GLIS2","ANKRD27","AKT2","KHNYN","KHNYN","ALG3"
"5","TMEM241","ELAVL4","PLD1","PDE4D","ACOXL","EHF","SUMO1","NME3","RCBTB1","MRPL35","NDUFB9","EEF1A2","DYRK4","ELAVL4","C11orf65","IP6K2","SPRED2","ELAVL4","PLD1","SUCLG1","OSBPL5","TRIM23","CLPB","PPP1R2","SUMO1","ACSF3","GLIS2","ANKRD27","RPP21","ANKRD27","PDE4D","LYPLA1","TNFSF10","ENTPD5","FRA10AC1","MKRN2","ANKRD27","VPS16","CLU","AAR2","SMAD7","SLC9B1","ARHGAP32","FBLIM1","SLC2A2","R3HCC1L","IP6K2","CCDC41","KRT8","EML2","SMAD7","DGKZ","PSMC1","STARD3","L3MBTL1","CHL1","SMAD7","PSMD9","KIAA0825","EML2","NAPEPLD","BEST3","SUGP2","CCDC150","SMAD7","ALG3","FOCAD","LIMCH1","SLC9B1","TMCC3","NR4A1","ANKRD27","PDE4D","AP2A2","CHL1","PSMC1","ARHGAP24","ARHGAP32","MIPEP","CTNND1","CLPB","TVP23B","PSMC1","PDE4D","ANKRD27","SUCLG1","LIMCH1","CDKAL1","AP2A2","PSMC1","ARHGAP1","NLRX1","FBXW11","RAPGEF2","CCDC41","ZSWIM2","FBXW11","LRRCC1","ARHGAP32","TRIM69","CHL1","SMAD7","PHKG2","SUGP2","DHX30","ELAVL4","BEST3","CDKAL1","GSR","DDX3X","USP2","CLU","PTPRA","ZZEF1","CREBBP","ALG3","NAT10","BTBD1","YES1","LIMS1","MIEF2","TFG","PLD1","ANKRD27","CLPB","WSCD2","STRN","LIMCH1","ATP6V1A","DGKZ","PDE4D","SMAD7","HIST1H1E","SUGP2","FOCAD","BFAR","ANKRD27","BFAR","SLC7A8","SUGP2","SUGP2","CANT1","NAPEPLD","XRN2","LIMS1","MSANTD4","KCTD7","LIMCH1","CCDC41","SUMO1","DYRK4","TFG","ELAVL4","SNRNP27","IP6K2","INTS9","CDC42SE1","DET1","H1FX","ENKD1","PSMC1","IP6K2","SUCLG1","EML2","PLD1","CCDC3","CREBBP","FAM227B","CCDC41","PSMA4","EML2","PSMC1","PDE4D","RAI14","BFAR","CDKL1","ALG3","AKT2","WLS","CCDC41","ATG4B","SNRNP27","PSMC1","IKBKB","SPRED2","KHNYN","SMAD7","FOCAD","BFAR","MGAT1","ARHGAP1","RPL41","S100A11","LIMS1","ANKRD27","ELAVL4","ICAM2","CLU","RPS6KL1","PSMA4","CREBBP","NAPEPLD","PARP10","ZNF814","ZNF814","RAI14","BFAR","SYNJ1","PSMA4","PDE4D","ERI2","MTAP","CDKL1","HPS4","SUGP2","MAPK11","ENKD1","FOCAD","AAR2","CDKAL1","FBXW11","YES1","NME3","ANKRD27","LIMS1","TMEM241","PARP2","PDE4D","ACSF3","PDE4D","ARHGAP32","ATP5A1","SLC2A2","INTS9","CDKAL1","BAZ2A","IP6K2","SUCLG1","IP6K2","PSMC1","ACSF3","ARHGAP24","RAD50","DDX3X","POGLUT1","SLC9B1","IP6K2","SYNJ1","PNKP","EML2","MTAP","USP2","PDE4D","CHL1","NXN","ARHGAP24","ACSF3","AKAP6","MGAT1","EIF3B","ARHGAP1","RPS6KL1","CDKL1","ARHGAP24"
"6","SPRED2","GRIA4","LIMCH1","CDKAL1","PLD1","DGKZ","ABCG1","GLIS2","NUP93","ACOXL","FAM63A","XRN1","RPL41","UFC1","CLCN3","PDE4D","ARHGAP24","CDC42SE1","LIMCH1","SUMO1","C14orf39","GPATCH2","ARHGAP32","SLC12A6","AAR2","LANCL1","ARHGAP24","DHDDS","FOCAD","EML2","RPL41","MTAP","PTDSS1","C14orf159","DET1","IP6K2","CLU","ZFYVE28","ARHGAP1","SEC13","LIMS1","FBXW11","CCDC41","CTNND1","ZC3HC1","MSANTD4","AP2A2","SMAD7","FBXL8","CHL1","LIMS1","ACRBP","ATP5A1","BAG6","PSMG4","PLD1","LIMS1","SLC7A6","ACTR3C","INTS9","COX20","DET1","SUMO1","GTF3C3","LIMS1","MRPL15","PRUNE2","ARHGAP24","FBLIM1","KCTD12","TMCC3","EML2","CDKAL1","CLUAP1","ZNF684","PSMA4","PDE4D","NXN","FBXO22","NOP2","ARHGAP32","SUCLG1","SUCLG1","CLU","EML2","SUMO1","ARHGAP24","FOCAD","ARHGAP1","CREBBP","MED16","RAD51C","DGKB","HMGCLL1","ERI2","XRN2","EHF","SENP1","AKAP6","DET1","PDE4D","LANCL1","ZNF433","SUCLG1","AP2A2","EFCAB4A","WSCD2","CLU","IARS","FBLIM1","TMCC3","SSNA1","ABCG1","ANKRD27","SMAD7","DHDDS","BAZ2A","EMC3","KHDC1","PLD1","CXXC5","SDCBP","LIMCH1","EML2","SMAD7","SPOP","GTF2H2C","ARHGAP24","SFT2D2","REXO2","CDKAL1","EML2","DBNL","ANKRD27","PRUNE2","SUCLG1","EML2","ACSF3","ENTPD5","SUCLG1","ANKRD27","TNFSF10","CLU","SLC2A2","TFG","FBXO22","RSAD1","PDE4D","PSMC1","XRN2","RPL41","IPO11","CDC42SE1","SUMO1","CLU","TMCC3","BBC3","SEZ6","CCND3","SUGP2","PSMA4","PDE4D","SUMO1","INTS9","ARHGAP24","XRRA1","ATP5A1","DHRS11","AKAP6","ZNF814","PDE4D","PSMA4","CLU","LRRCC1","SUMO1","BFAR","ARMCX3","EIF3B","AGBL2","PSMC1","TCTEX1D2","SUCLG1","PSMA4","OMA1","SUCLG1","PSMC1","MKRN2","ELAVL4","ERI2","LYPLA1","PSMD9","TMCC3","OSBPL5","PLD1","PDE4D","CDC42SE1","CANT1","LAMTOR2","PSMA4","BFAR","ZNF814","M6PR","MGA","SUCLG1","SUCLG1","INTS9","TVP23B","MRPL15","ERI2","CDKAL1","TVP23B","DHRSX","WDR81","XRN1","PDE4D","GRAMD4","RP11-192H23.4","ELAVL4","MKRN2","CLU","LRRCC1","RBBP8","GLIS2","EML2","ARHGAP24","SMAD7","YES1","CLU","ZZEF1","CDKAL1","ERI2","SNRNP27","DHRSX","DHRSX","CLU","SLC25A3","PDE4D","ZSWIM2","TFG","SUGP2","SUCLG1","PDE4D","MRPL15","ELAVL4","MGAT1","AP2A2","ELAVL4","DHDDS","ADAMTSL4-AS1","PDE4D","TMEM234","TMCC3","CDKAL1","PDE4D","ACOXL","PDE4D","TVP23B","NXN","KRT8","AP2A2","CLSTN3","PSMA4","PSMA4","ARMCX3"
"7","LIMS1","PSMD9","IPO11","FOCAD","ARHGAP24","LAMA5","MKRN2","ENKD1","ZNF568","SLC2A2","ISG20","PHACTR2","PSMD9","USP2","ADAMTSL4-AS1","CDKAL1","RAI14","EFCAB4A","NAPEPLD","XRN2","ACACA","BTBD10","CCDC41","LARGE","ABCG1","SYNJ1","PDE4D","RBMXL1","PRUNE2","CHL1","BAZ2A","ICAM2","PPP2R2B","SEZ6","RAD51C","DDX3X","EFCAB4A","IQSEC2","USP2","DHX30","SYNJ1","OSBPL5","SMAD7","ACRBP","DHRSX","SLC25A3","ARHGAP1","SPRED2","BBC3","PDE4D","PLD1","NR4A1","SUCLG1","ACBD3","PNKP","IPO11","SYNJ1","PHF20","PRDM16","XRRA1","RAD51C","RAD51C","DHX30","MAPKAPK5","ACOXL","ARMCX3","ELAVL4","PDE4D","OSBPL5","CENPN","REL","PDE4D","RPP21","MIEF2","PEX16","BFAR","FOCAD","SMAD7","NEDD4L","RPL41","CCDC41","SUMO1","SUMO1","ZNF684","PDE4D","SEC13","PDE4D","PRUNE2","CTNND1","SUCLG1","EEF1A2","CANT1","BTBD10","UBE4B","SMAD7","SPEF2","TRIM69","BEST3","POGLUT1","RAD51C","ELAVL4","POGLUT1","GULP1","SEC13","CTNND1","GRIA4","ENTPD5","CDC42SE1","COX16","ELAVL4","CEACAM1","EI24","USP2","AKT2","SUMO1","SCN3B","EEF1A2","TYW1","LEPROTL1","LIMCH1","RDH13","DHRSX","PDE4D","ARHGAP24","LANCL1","REL","BAG3","PDE4D","GPATCH2","SPINT1","CDC42SE1","SLC2A2","POMT2","AKT2","MAP2K4","SEC13","TMEM44","ZZEF1","NRXN3","SEC13","EML2","LYN","FBLIM1","TRIM23","SPEF2","MAP2K4","RAD51D","CDKAL1","ACSF3","TFG","SDR39U1","SDCBP","USP2","XRN2","LAMTOR2","SLC7A8","CTSA","MOB3A","DNPH1","ANKRD27","BFAR","UFC1","AAR2","ENTPD5","ELAVL4","NLRX1","ZNF814","SPDL1","LIMS1","SUCLG1","CLU","ACSF3","SSNA1","MAPRE2","XRN2","WDR81","TRIP4","CTNND1","C11orf65","PSMA4","USP21","SUMO1","ACSF3","BPNT1","SUMO1","PSMA4","IPO11","M6PR","TVP23B","MTAP","CIB1","CIB1","CLSTN3","DHRSX","SSNA1","COX20","SMYD5","DGKZ","BFAR","ERI2","SPRED2","ALG1","ELAC1","SUMO1","XRN2","LYPLA1","SPRED2","DHDDS","TVP23B","RPP21","TMEM241","XRRA1","ADAP2","PDCD5","RPP21","TMSB4X","S100A11","COX20","TFG","FOCAD","CTNND1","PPP2R2B","NT5C3B","POGLUT1","DGKB","SPRED2","NDUFB9","PRUNE2","SUGP2","RPP21","LANCL1","SUCLG1","TMCC3","CEACAM1","CDC42SE1","SPINT1","RPP21","SUMO1","SDCBP","SUCLG1","DHX30","CDKAL1","EHF","NR4A1","CLU","ARHGAP1","USP2","MSANTD4","MNS1","CLU","XRRA1","RRP12","BTN2A2","CLU","POGLUT1","CDKAL1","SUCLG1","SMAD7","SPINT1","EI24","BAZ2A","CREBBP","BFAR","EHF"
